engine,scenario_id,repeat_id,seed,step,time_s,cmd_vx,cmd_yaw,base_z,base_roll,base_pitch,base_lin_vx,base_ang_yaw,action_l2,action_delta_l2,fallen_flag
mujoco,flat_forward,1,1,1,0.010000000000000002,1.0,0.0,0.49950350742521515,0.00030846059617301876,0.002815644745651683,-0.007019230687439046,-0.12252237153534645,1.0941307544708252,0.0,0
mujoco,flat_forward,1,1,2,0.02000000000000001,1.0,0.0,0.49815164964133507,0.0005453669875607792,0.004583687079525238,-0.001245825531848365,-0.08794533484919431,1.1012639999389648,0.36028820276260376,0
mujoco,flat_forward,1,1,3,0.03000000000000002,1.0,0.0,0.495952947620903,0.0004403358783502202,0.007384949637690816,-0.006195635786605271,-0.07460336686296494,1.0665452480316162,0.2261641025543213,0
mujoco,flat_forward,1,1,4,0.04000000000000003,1.0,0.0,0.4928173025344276,0.0004083364444983392,0.008914462480286848,-0.002567495079858827,-0.0641461846234064,0.8686951994895935,0.24044035375118256,0
mujoco,flat_forward,1,1,5,0.05000000000000004,1.0,0.0,0.4887175176301777,0.00015377571189806322,0.011001027174119125,-0.006454082569563741,-0.05561579571265923,0.737203061580658,0.21610547602176666,0
mujoco,flat_forward,1,1,6,0.060000000000000046,1.0,0.0,0.4835968862659607,5.0607958454535726e-06,0.01223785938893679,-0.0049235305845907575,-0.05248706488734757,0.6464539766311646,0.1301906555891037,0
mujoco,flat_forward,1,1,7,0.07000000000000005,1.0,0.0,0.4774564915290849,-0.0002816892784241068,0.013557613002552286,-0.007300532714994453,-0.04982586118758964,0.6264263987541199,0.09406904876232147,0
mujoco,flat_forward,1,1,8,0.08000000000000006,1.0,0.0,0.4702900124036484,-0.00019022924717129622,0.014310591974442474,-0.006402102885375026,-0.03562748845826292,0.6436262130737305,0.11163302510976791,0
mujoco,flat_forward,1,1,9,0.09000000000000007,1.0,0.0,0.462121392082439,-0.00019567755879544435,0.015176080014917577,-0.008125851994544223,-0.03973704464714768,0.6760652661323547,0.09199193865060806,0
mujoco,flat_forward,1,1,10,0.10000000000000007,1.0,0.0,0.4529494627024404,-0.00028325696602859063,0.015665368422202373,-0.007578630152791998,-0.0400977065287094,0.7171056270599365,0.06122426688671112,0
mujoco,flat_forward,1,1,11,0.11000000000000008,1.0,0.0,0.4427911086680281,-0.000369871560299046,0.016096391025064063,-0.00826755460344876,-0.03561782059376889,0.7361913919448853,0.05693531781435013,0
mujoco,flat_forward,1,1,12,0.12000000000000009,1.0,0.0,0.43164978814928856,-0.0005256441244764021,0.01633938449582573,-0.008270396523079015,-0.030578758987608253,0.7454989552497864,0.02992355450987816,0
mujoco,flat_forward,1,1,13,0.1300000000000001,1.0,0.0,0.41952863434113663,-0.0006383651187326302,0.016449611212169816,-0.008382940969622122,-0.021340026300746887,0.7312387228012085,0.025123054161667824,0
mujoco,flat_forward,1,1,14,0.1400000000000001,1.0,0.0,0.4064319125269182,-0.0007493122344887708,0.016524039139744567,-0.008623269902915408,-0.01756063355798772,0.7416558861732483,0.03200570493936539,0
mujoco,flat_forward,1,1,15,0.1500000000000001,1.0,0.0,0.39235944077052176,-0.0008157330532169821,0.016462160127999285,-0.008277467558356897,-0.008608386250885981,0.7391355633735657,0.023733489215373993,0
mujoco,flat_forward,1,1,16,0.16000000000000011,1.0,0.0,0.37772689936100373,0.0012259227995252452,0.023354162093874375,-0.017097983993348293,0.07397746030515462,0.7567119598388672,0.02685524709522724,0
mujoco,flat_forward,1,1,17,0.17000000000000012,1.0,0.0,0.364623106243466,0.005397318288961438,0.045156774380352316,-0.029383076539462816,0.15628933525522543,1.0852445363998413,0.9290622472763062,0
mujoco,flat_forward,1,1,18,0.18000000000000013,1.0,0.0,0.35440810732728834,0.007916575558321252,0.06631545192352795,-0.024543394572875774,0.06638750776675396,2.1044692993164062,1.0846657752990723,0
mujoco,flat_forward,1,1,19,0.19000000000000014,1.0,0.0,0.3472470246949444,0.01091464929953692,0.07947080048106252,-0.012888266888747817,-0.014682788205893254,2.5239980220794678,0.520720362663269,0
mujoco,flat_forward,1,1,20,0.20000000000000015,1.0,0.0,0.34271625451036886,0.01335942848574981,0.08263342392232666,0.007537276892177262,-0.14360998380984846,2.628298759460449,0.30830129981040955,0
mujoco,flat_forward,1,1,21,0.21000000000000016,1.0,0.0,0.34019040195201133,0.016835705915273714,0.08070021223367771,0.017822868442168953,-0.14175813995842146,2.0645956993103027,0.7515897750854492,0
mujoco,flat_forward,1,1,22,0.22000000000000017,1.0,0.0,0.33894082289961575,0.02030264835612943,0.07689577354653417,0.02503297520008893,-0.19853577133609962,1.5494236946105957,0.8867793679237366,0
mujoco,flat_forward,1,1,23,0.23000000000000018,1.0,0.0,0.3383868885909603,0.023162294372585653,0.07290754144609755,0.03060669480523131,-0.16743770131790858,1.4568829536437988,0.5233170986175537,0
