engine,scenario_id,repeat_id,seed,step,time_s,cmd_vx,cmd_yaw,base_z,base_roll,base_pitch,base_lin_vx,base_ang_yaw,action_l2,action_delta_l2,fallen_flag
mujoco,stairs_forward,0,0,1,0.010000000000000002,1.0,0.0,0.49950222584038667,0.0008087515083617997,0.002716951587707118,-0.007952416143620727,-0.11755059927354404,1.104215145111084,0.0,0
mujoco,stairs_forward,0,0,2,0.02000000000000001,1.0,0.0,0.49815331305258265,0.0015096610643842026,0.004459882899935137,-0.0009325216789707036,-0.08489580121765218,1.1143792867660522,0.3619922697544098,0
mujoco,stairs_forward,0,0,3,0.03000000000000002,1.0,0.0,0.4959547999908833,0.0017575674117622686,0.007162199072768854,-0.0074570372423716095,-0.06741909237468403,1.0977184772491455,0.21245256066322327,0
mujoco,stairs_forward,0,0,4,0.04000000000000003,1.0,0.0,0.4928264815712251,0.002040563890904365,0.008718348442975952,-0.002823707408257634,-0.0569802279756749,0.9069163203239441,0.2256426215171814,0
mujoco,stairs_forward,0,0,5,0.05000000000000004,1.0,0.0,0.48873022879890154,0.002048315534161742,0.010781137260743206,-0.007637234250996407,-0.04551398300411285,0.7788381576538086,0.21414946019649506,0
mujoco,stairs_forward,0,0,6,0.060000000000000046,1.0,0.0,0.48361282233556857,0.0021016778182243257,0.012030928863025816,-0.005373304917030343,-0.040839730288913814,0.6788105368614197,0.13236306607723236,0
mujoco,stairs_forward,0,0,7,0.07000000000000005,1.0,0.0,0.4774696087414284,0.0020105766390916095,0.013377445055219348,-0.008243175758048787,-0.036652109434769306,0.6550382375717163,0.09559714794158936,0
mujoco,stairs_forward,0,0,8,0.08000000000000006,1.0,0.0,0.4703000396472742,0.0023076435864783527,0.014118530744799102,-0.006944249647648678,-0.01983184908094983,0.6603033542633057,0.11033453792333603,0
mujoco,stairs_forward,0,0,9,0.09000000000000007,1.0,0.0,0.4621226918445355,0.002485944643829514,0.015003228863034767,-0.00903300637690147,-0.024420388129317787,0.6920190453529358,0.09388761222362518,0
mujoco,stairs_forward,0,0,10,0.10000000000000007,1.0,0.0,0.45293813247342246,0.0026055264657146742,0.015485862465164325,-0.008067548204460158,-0.023978948138223054,0.7288663983345032,0.06266443431377411,0
mujoco,stairs_forward,0,0,11,0.11000000000000008,1.0,0.0,0.4427662585671605,0.0027104048010827427,0.01595723342829861,-0.009066447600424405,-0.020169384378635302,0.7483512163162231,0.062121350318193436,0
mujoco,stairs_forward,0,0,12,0.12000000000000009,1.0,0.0,0.4316102985227833,0.0027486536897874834,0.016251342483364475,-0.009074282182551192,-0.012749449949943245,0.7546842694282532,0.028971051797270775,0
mujoco,stairs_forward,0,0,13,0.1300000000000001,1.0,0.0,0.4194747398523012,0.0027939895370218447,0.016394400286401472,-0.009258393224318906,-0.005953723433640034,0.7412413954734802,0.022455880418419838,0
mujoco,stairs_forward,0,0,14,0.1400000000000001,1.0,0.0,0.4063636272425816,0.0028324914098559295,0.01648626117707386,-0.009530363543842587,-0.0032902284158451067,0.7513253688812256,0.0315038226544857,0
mujoco,stairs_forward,0,0,15,0.1500000000000001,1.0,0.0,0.39227879324433584,0.0029340040034147945,0.01647428111562302,-0.009283896573764154,0.002257019952438743,0.7464606165885925,0.021463902667164803,0
mujoco,stairs_forward,0,0,16,0.16000000000000011,1.0,0.0,0.3776758263288847,0.0038384404207265545,0.023226217565423136,-0.02842671216153297,0.034813488352499866,0.7624804377555847,0.026780806481838226,0
mujoco,stairs_forward,0,0,17,0.17000000000000012,1.0,0.0,0.36490757721321804,0.008316223727423465,0.043487227818128374,-0.040404423858739325,0.05304872067150623,1.1605345010757446,1.0415291786193848,0
mujoco,stairs_forward,0,0,18,0.18000000000000013,1.0,0.0,0.35527871387497584,0.013207080527234138,0.06298826073753518,-0.03473693632072924,0.002617693153234393,1.8881458044052124,0.8641892671585083,0
mujoco,stairs_forward,0,0,19,0.19000000000000014,1.0,0.0,0.3487172041307784,0.018018561473961147,0.07466951929432616,-0.022061769618724962,-0.012002227172095892,2.122255802154541,0.33103981614112854,0
mujoco,stairs_forward,0,0,20,0.20000000000000015,1.0,0.0,0.34465258712945873,0.02178921905625629,0.07846826485635591,-0.009061135711411136,-0.11306996805211918,2.0931708812713623,0.25595518946647644,0
mujoco,stairs_forward,0,0,21,0.21000000000000016,1.0,0.0,0.34242290966161665,0.025822759215551442,0.07763543521611693,-0.0009523316185840433,-0.08105796567278695,1.6870232820510864,0.613617479801178,0
mujoco,stairs_forward,0,0,22,0.22000000000000017,1.0,0.0,0.34134243697662286,0.02916818237864359,0.07497918043433331,0.003725295230185269,-0.10067409707808073,1.4015679359436035,0.7055105566978455,0
mujoco,stairs_forward,0,0,23,0.23000000000000018,1.0,0.0,0.34087109839844615,0.0318048760036309,0.07137248112993476,0.008523763584653588,-0.07194433005601716,1.4314827919006348,0.39898744225502014,0
mujoco,stairs_forward,0,0,24,0.24000000000000019,1.0,0.0,0.34070337214586666,0.03406186251517668,0.0680592342581639,0.010306804977560934,-0.045697760925832935,1.4908604621887207,0.19480445981025696,0
mujoco,stairs_forward,0,0,25,0.25000000000000017,1.0,0.0,0.34067672123295023,0.035941166724075144,0.06451227777990468,0.01423668799804382,-0.010966737028233007,1.5254062414169312,0.14759741723537445,0
mujoco,stairs_forward,0,0,26,0.2600000000000002,1.0,0.0,0.3407233952969099,0.03762938006133669,0.061051489921497476,0.016599228072368848,0.01885491516960269,1.5102109909057617,0.1214815154671669,0
mujoco,stairs_forward,0,0,27,0.2700000000000002,1.0,0.0,0.340804992237162,0.03906315535773964,0.05783923912570161,0.019140006608960102,0.02084337546197865,1.5020933151245117,0.0943513959646225,0
mujoco,stairs_forward,0,0,28,0.2800000000000002,1.0,0.0,0.3409004593258258,0.04044991301876026,0.054766219138520096,0.0218675281489642,0.023291166551282157,1.4877430200576782,0.07721216231584549,0
mujoco,stairs_forward,0,0,29,0.2900000000000002,1.0,0.0,0.3409984862464915,0.04187130994994852,0.05189787664638667,0.02437080555579972,0.015060279562944144,1.4744188785552979,0.06207624822854996,0
mujoco,stairs_forward,0,0,30,0.3000000000000002,1.0,0.0,0.3410829067170396,0.0434163998126152,0.04931589922860853,0.026580094077576607,0.029227286225164757,1.4697173833847046,0.06778182834386826,0
mujoco,stairs_forward,0,0,31,0.3100000000000002,1.0,0.0,0.34114019477969976,0.04503910335732138,0.046978278773482686,0.028861030868021248,0.039264791137827056,1.4802743196487427,0.043369777500629425,0
mujoco,stairs_forward,0,0,32,0.32000000000000023,1.0,0.0,0.3411627252621246,0.04662086905425787,0.04479126509989063,0.031291136108064006,0.050439035890711886,1.4839134216308594,0.026183558627963066,0
mujoco,stairs_forward,0,0,33,0.33000000000000024,1.0,0.0,0.34114788776546456,0.04811641132328141,0.04269028260433952,0.03388648876921423,0.05810923455206491,1.4817003011703491,0.0171086173504591,0
mujoco,stairs_forward,0,0,34,0.34000000000000025,1.0,0.0,0.3410973007769276,0.049527650513671674,0.04065986588079227,0.03650740901157432,0.0631905291831169,1.474825382232666,0.02770005352795124,0
mujoco,stairs_forward,0,0,35,0.35000000000000026,1.0,0.0,0.3410150569466076,0.05086144599416491,0.038958469551642505,0.03720009996678561,0.047571815148620564,1.4715173244476318,0.025038190186023712,0
